customer_id,trans_date,tran_amount
CS1451,2011-12-30,80
CS1576,2012-09-28,53
CS5337,2012-05-03,85
CS3004,2012-03-15,83
CS3742,2013-04-07,84
CS1872,2012-01-27,47
CS3043,2011-10-04,92
CS2389,2013-10-11,92
CS3105,2011-09-19,67
CS3676,2013-08-16,61
CS5010,2012-05-27,78
CS3673,2013-10-10,88
CS3883,2013-02-23,57
CS2639,2014-01-22,63
CS1211,2014-11-05,45
CS2227,2012-01-07,37
CS1357,2011-09-21,66
CS1283,2012-12-13,64
CS2447,2011-09-18,102
CS5794,2011-10-30,104
CS5352,2014-02-22,58
CS4689,2013-12-13,103
CS3282,2012-07-17,48
CS2878,2015-01-04,56
CS2505,2013-06-24,73
CS2066,2011-12-22,51
CS5589,2013-05-25,49
CS2685,2011-11-07,101
CS5933,2013-11-24,71
CS4214,2014-09-14,68
CS5401,2012-09-26,76
CS2518,2014-03-15,72
CS5231,2013-07-03,39
CS3133,2013-04-23,57
CS2507,2012-11-08,78
CS2074,2012-03-20,70
CS4272,2012-02-28,74
CS1916,2013-01-15,77
CS4569,2012-06-26,85
CS2917,2011-08-02,100
CS2014,2013-12-05,67
CS5100,2012-11-28,103
CS1467,2014-05-19,95
CS5780,2011-05-30,87
CS4556,2014-11-26,39
CS5487,2014-11-19,52
CS2238,2013-06-06,76
CS4408,2015-01-31,105
CS2929,2013-03-20,56
CS1280,2013-04-01,68
CS3270,2013-10-22,78
CS1760,2013-04-25,51
CS1367,2014-03-31,98
CS5789,2014-06-02,103
CS1490,2011-08-02,55
CS3755,2014-05-13,35
CS1595,2013-01-01,53
CS4000,2013-07-10,36
CS4109,2013-08-14,98
CS5517,2012-08-14,45
CS1185,2011-11-04,103
CS3749,2011-08-11,69
CS1991,2012-05-17,96
CS4092,2013-03-13,82
CS4847,2014-05-22,80
CS1158,2014-03-18,59
CS4764,2013-08-19,73
CS5667,2012-01-13,89
CS3296,2013-05-11,41
CS5741,2013-07-30,62
CS3066,2012-04-05,50
CS2170,2013-10-23,81
CS3258,2014-04-25,37
CS5153,2013-05-04,73
CS4280,2014-06-16,62
CS5544,2014-06-07,63
CS5470,2013-03-21,74
CS1757,2011-12-12,55
CS4837,2012-06-15,84
CS2237,2013-10-25,54
CS4196,2014-12-25,45
CS6013,2012-09-11,64
CS2067,2014-02-05,40
CS5397,2011-10-20,80
CS5906,2012-12-09,95
CS5868,2011-11-25,78
CS2157,2013-05-30,74
CS1378,2012-04-24,37
CS3338,2014-01-29,95
CS4474,2012-01-27,59
CS2510,2014-09-14,38
CS3499,2012-03-24,99
CS1457,2014-12-15,64
CS3366,2012-01-14,89
CS2692,2012-01-31,43
CS1592,2012-07-10,77
CS2035,2013-09-04,82
CS4265,2011-09-19,43
CS1639,2014-02-22,82
CS6107,2011-09-23,88
CS3530,2013-08-29,79
CS1133,2014-11-18,90
CS3028,2012-05-21,95
CS1234,2011-08-13,36
CS2022,2012-10-30,74
CS4395,2014-07-05,98
CS3239,2013-11-07,55
CS6029,2014-06-25,52
CS2808,2012-06-24,93
CS4474,2012-02-18,60
CS3094,2011-12-29,87
CS4953,2014-09-21,63
CS5230,2011-07-01,40
CS1554,2012-10-23,47
CS4001,2012-11-30,36
CS5361,2013-09-05,93
CS2450,2011-11-24,56
CS2744,2013-12-06,67
CS4804,2013-05-09,84
CS2449,2014-07-08,36
CS1232,2012-06-07,70
CS5583,2011-10-23,69
CS1169,2013-06-23,72
CS5298,2011-12-29,69
CS1888,2014-04-06,61
CS5809,2013-07-15,63
CS3948,2012-12-14,103
CS5647,2011-12-24,72
CS2407,2011-09-16,94
CS2919,2013-07-30,81
CS2375,2015-02-12,80
CS2260,2012-04-24,41
CS4004,2014-12-23,69
CS1393,2014-10-02,78
CS4770,2013-04-26,46
CS6021,2014-01-26,67
CS3594,2014-01-06,80
CS4635,2014-06-01,67
CS4206,2014-11-23,91
CS5450,2014-01-19,73
CS1249,2014-11-27,89
CS3181,2013-06-04,44
CS3983,2014-02-03,62
CS2987,2013-10-23,101
CS3866,2015-01-11,84
CS5166,2014-12-11,36
CS4571,2014-08-22,53
CS1420,2014-08-17,54
CS5428,2013-01-05,45
CS3994,2014-10-21,82
CS4441,2012-09-19,75
CS1321,2014-07-27,99
CS2549,2011-11-14,63
CS3895,2012-07-01,75
CS4356,2012-03-11,67
CS5942,2013-06-04,80
CS3844,2014-05-05,43
CS5964,2012-11-15,91
CS4810,2013-11-18,66
CS3730,2014-03-22,83
CS4259,2014-06-06,75
CS5080,2014-05-16,51
CS1873,2013-05-20,57
CS6069,2014-10-14,84
CS1661,2011-10-21,89
CS3362,2014-03-16,75
CS4867,2013-05-12,72
CS4540,2015-02-11,64
CS2335,2012-12-22,89
CS4354,2012-01-17,72
CS5790,2013-12-20,82
CS2753,2012-06-07,53
CS1469,2013-11-10,57
CS3872,2014-02-06,70
CS2037,2013-01-16,86
CS1978,2012-03-27,103
CS3806,2011-08-16,69
CS3308,2013-07-25,74
CS3295,2014-12-03,62
CS6068,2011-09-14,63
CS5424,2011-12-23,88
CS3929,2012-06-16,44
CS3295,2012-09-27,47
CS5143,2012-07-18,99
CS4355,2012-09-16,103
CS2851,2013-10-27,92
CS2010,2013-03-09,105
CS5732,2014-11-21,93
CS2050,2013-04-16,73
CS3487,2011-12-10,81
CS1903,2011-10-27,53
CS1474,2012-02-21,104
CS1744,2015-01-16,41
CS4661,2014-09-11,80
CS2621,2014-09-18,74
CS3933,2013-07-24,62
CS1938,2012-09-12,61
CS5338,2013-03-07,35
CS1322,2014-08-16,78
CS4165,2014-12-03,38
CS2887,2015-02-10,72
CS1609,2013-01-26,67
CS5940,2011-08-22,50
CS4660,2014-04-12,70
CS3771,2014-08-11,100
CS3805,2013-10-06,76
CS5028,2012-10-08,65
CS2636,2014-08-27,98
CS2430,2011-10-30,40
CS4056,2013-08-18,42
CS3111,2011-06-02,95
CS5670,2014-05-02,43
CS2674,2011-12-05,78
CS2067,2011-09-28,56
CS3841,2013-08-16,52
CS4906,2013-06-14,68
CS2062,2014-04-08,50
CS1229,2013-12-30,39
CS1305,2014-05-16,46
CS3221,2013-02-26,84
CS2482,2013-02-05,62
CS2069,2014-08-08,62
CS4385,2011-09-18,41
CS3899,2014-05-06,77
CS3896,2013-03-26,48
CS3201,2011-09-18,81
CS6111,2012-05-16,87
CS5612,2011-09-20,60
CS4223,2015-03-02,95
CS5562,2014-06-14,73
CS4382,2011-05-16,84
CS3994,2013-02-15,40
CS5464,2012-08-23,85
CS5205,2014-05-04,60
CS3246,2013-02-09,59
CS5026,2013-04-11,54
CS5582,2014-09-01,44
CS1296,2014-02-18,41
CS2692,2013-09-15,75
CS4514,2012-11-01,80
CS4332,2013-08-26,42
CS2410,2014-09-27,42
CS1918,2012-06-11,53
CS1405,2013-12-13,53
CS3049,2013-03-16,94
CS1628,2013-05-29,58
CS4392,2015-01-07,87
CS2273,2011-08-08,80
CS4549,2014-10-29,35
CS3080,2011-07-05,71
CS5052,2011-09-29,39
CS5641,2014-03-18,84
CS4956,2014-01-04,48
CS2180,2014-01-16,87
CS1357,2012-07-13,70
CS3866,2013-12-05,90
CS5881,2012-03-20,42
CS3848,2013-10-26,69
CS5436,2014-07-04,89
CS1318,2011-11-24,77
CS4203,2014-10-19,45
CS3583,2012-12-19,95
CS3432,2012-02-24,78
CS3573,2014-01-05,64
CS6014,2012-05-22,97
CS2664,2012-04-28,90
CS5596,2011-08-15,76
CS5196,2012-09-08,94
CS4723,2011-10-19,79
CS2648,2012-01-22,102
CS4502,2014-01-23,104
CS1960,2012-03-20,87
CS4246,2015-02-17,97
CS4378,2013-03-02,94
CS5095,2013-09-03,60
CS3803,2013-08-06,87
CS4275,2014-10-24,61
CS4109,2013-10-02,42
CS1905,2013-08-13,83
CS3888,2012-02-11,39
CS3877,2012-03-14,54
CS2911,2011-09-18,50
CS5310,2012-03-31,42
CS1605,2014-02-12,76
CS3622,2014-01-01,104
CS4964,2012-11-23,64
CS1621,2012-01-23,75
CS4731,2013-05-12,57
CS5701,2013-11-29,79
CS4536,2013-05-20,78
CS2523,2012-01-10,39
CS2034,2013-07-03,46
CS4067,2014-09-12,77
CS4152,2014-10-09,89
CS2187,2011-09-09,47
CS5329,2012-11-03,37
CS2604,2012-11-09,86
CS2255,2012-03-10,58
CS1383,2012-11-29,97
CS2936,2011-10-25,57
CS4129,2012-11-17,50
CS2350,2011-12-28,40
CS5054,2014-06-18,100
CS4101,2012-07-20,72
CS5326,2012-06-30,59
CS5362,2014-09-15,65
CS4833,2013-12-02,103
CS1921,2011-10-11,70
CS2730,2013-01-31,69
CS5907,2012-09-11,36
CS3518,2014-10-26,53
CS5523,2013-10-24,82
CS5935,2012-12-16,41
CS3365,2014-08-04,42
CS2270,2014-11-02,65
CS2666,2012-11-02,62
CS5534,2013-03-30,97
CS5878,2014-08-28,90
CS3246,2012-05-07,102
CS1674,2012-07-24,77
CS1175,2013-07-16,87
CS2155,2013-06-04,40
CS2799,2013-09-13,64
CS1571,2013-07-02,87
CS2238,2012-12-29,62
CS1398,2014-12-29,74
CS5235,2012-02-16,81
CS1991,2013-01-16,89
CS1551,2014-06-29,50
CS5642,2012-12-15,43
CS2189,2013-12-05,94
CS3913,2011-07-25,60
CS1348,2013-06-28,42
CS2184,2012-09-12,39
CS5237,2013-02-09,79
CS5149,2012-10-07,93
CS3205,2013-08-21,93
CS6097,2012-12-20,63
CS3826,2013-05-18,77
CS5301,2013-07-30,57
CS5072,2014-11-10,37
CS5652,2014-12-20,59
CS4129,2012-10-03,80
CS1174,2015-02-21,38
CS2348,2012-08-17,64
CS4594,2014-03-09,46
CS3159,2015-02-04,65
CS4839,2014-05-04,46
CS2566,2014-08-18,96
CS4610,2014-10-20,37
CS4236,2011-10-11,55
CS5722,2012-03-29,40
CS1616,2011-09-17,103
CS5400,2013-01-06,72
CS2878,2012-05-19,70
CS1850,2013-10-24,38
CS4952,2012-06-14,78
CS2629,2012-09-16,84
CS5654,2014-02-12,48
CS4461,2013-04-23,55
CS5569,2011-08-11,72
CS4141,2012-04-09,57
CS3744,2011-07-11,52
CS3533,2011-12-03,77
CS5141,2012-10-30,37
CS1223,2012-05-03,81
CS4536,2012-01-31,87
CS4123,2012-12-30,92
CS1465,2014-03-05,101
CS3709,2014-10-12,68
CS1283,2013-03-02,95
CS2075,2013-12-13,38
CS5735,2013-02-03,54
CS4464,2011-08-14,93
CS3721,2014-02-01,51
CS1939,2013-09-19,60
CS1530,2011-06-15,42
CS1491,2012-04-30,69
CS3363,2012-01-27,78
CS2076,2011-10-01,91
CS1959,2012-02-21,91
CS1747,2015-03-12,47
CS3495,2013-01-21,61
CS2517,2013-07-10,64
CS5095,2012-03-02,73
CS5775,2013-12-08,57
CS4851,2014-10-22,36
CS1236,2012-05-02,56
CS4420,2012-06-08,69
CS4488,2014-10-21,64
CS2686,2012-12-30,71
CS4560,2013-03-31,73
CS5187,2012-05-13,88
CS5908,2013-01-03,96
CS3189,2014-11-12,94
CS5971,2014-07-10,78
CS2582,2012-09-10,58
CS2551,2013-12-13,44
CS1923,2014-12-18,50
CS2820,2014-07-27,93
CS5742,2013-04-03,55
CS4844,2013-02-09,82
CS5751,2013-02-05,76
CS1260,2014-03-23,63
CS3787,2012-08-20,53
CS2824,2011-05-20,38
CS5030,2013-05-12,44
CS4380,2014-01-19,65
CS2519,2014-12-10,42
CS5160,2014-06-02,72
CS1297,2011-11-19,57
CS6093,2013-06-05,70
CS1798,2011-10-28,41
CS5704,2014-08-29,58
CS5245,2013-01-20,97
CS4028,2014-08-27,77
CS4264,2014-10-01,46
CS3434,2013-07-25,47
CS4149,2014-02-13,37
CS2200,2013-10-23,80
CS1836,2012-09-30,72
CS5276,2011-12-16,44
CS3885,2014-06-13,85
CS1409,2014-01-13,66
CS4204,2012-07-09,65
CS1725,2013-07-18,81
CS5075,2013-05-24,43
CS4445,2014-02-17,74
CS4766,2013-04-22,53
CS1370,2014-06-01,60
CS2214,2013-07-23,43
CS3255,2012-07-01,86
CS3850,2013-06-10,77
CS1791,2013-11-19,94
CS2387,2014-05-08,63
CS6084,2013-06-29,76
CS2883,2014-07-31,101
CS4791,2015-02-12,78
CS3861,2014-11-04,49
CS4468,2013-03-23,57
CS1285,2015-02-19,38
CS2213,2014-04-27,45
CS4049,2014-05-14,95
CS5442,2013-09-03,96
CS2113,2012-10-09,42
CS3678,2012-06-05,101
CS3388,2014-02-19,76
CS3218,2012-12-15,105
CS5281,2013-11-03,38
CS4701,2011-08-21,55
CS3779,2014-06-17,85
CS3082,2012-10-08,73
CS5931,2013-02-28,92
CS5015,2011-08-20,60
CS3928,2014-11-02,89
CS5027,2012-02-18,43
CS1326,2013-01-02,51
CS5396,2013-01-30,86
CS4864,2015-01-12,58
CS5097,2015-01-09,73
CS4385,2014-11-25,97
CS2879,2011-07-02,49
CS2717,2014-01-14,92
CS1739,2014-11-03,87
CS1284,2013-03-20,57
CS1653,2013-12-15,100
CS2022,2015-02-15,68
CS3266,2014-02-17,47
CS4524,2014-06-03,41
CS4745,2014-02-02,59
CS2407,2014-04-20,61
CS3219,2011-09-05,82
CS1246,2012-07-26,86
CS4577,2012-05-05,93
CS1426,2011-11-07,92
CS2827,2012-03-26,97
CS4746,2012-09-01,102
CS3404,2014-06-20,102
CS3552,2013-11-18,55
CS4791,2012-12-01,75
CS5836,2013-01-04,87
CS3451,2014-07-19,54
CS2310,2012-11-15,98
CS1664,2012-05-14,61
CS5956,2012-01-04,88
CS5636,2013-06-30,42
CS1282,2013-02-03,97
CS2950,2014-06-01,54
CS3363,2012-02-24,72
CS4766,2014-01-15,74
CS1662,2015-02-22,40
CS3667,2014-09-22,77
CS2365,2012-06-29,48
CS3235,2014-10-05,79
CS1361,2011-12-18,102
CS5957,2013-09-28,41
CS3235,2013-07-10,53
CS3500,2012-12-02,39
CS3156,2013-08-25,102
CS4632,2013-10-29,101
CS3939,2013-06-05,74
CS2644,2014-07-08,66
CS2471,2012-05-11,73
CS5592,2013-10-04,102
CS2422,2012-10-27,67
CS2348,2014-10-10,59
CS4028,2014-03-23,89
CS5161,2011-06-11,95
CS2620,2011-06-09,99
CS2627,2014-08-06,88
CS1289,2011-08-02,96
CS3987,2013-03-05,77
CS1138,2015-03-03,97
CS1925,2012-06-30,39
CS1745,2013-02-02,61
CS3518,2011-09-21,50
CS2904,2014-07-22,93
CS2900,2014-05-04,92
CS4618,2012-05-13,101
CS2922,2013-03-26,39
CS1831,2014-03-08,51
CS3294,2012-04-21,103
CS5919,2014-12-15,64
CS4910,2014-06-01,45
CS2986,2012-05-26,98
CS3549,2014-05-18,91
CS4415,2012-06-07,63
CS4022,2013-03-31,47
CS1380,2013-08-22,62
CS3936,2011-11-01,49
CS1537,2012-02-23,88
CS2243,2013-10-25,49
CS5402,2012-05-03,82
CS4624,2014-06-10,85
CS5802,2014-11-02,82
CS5630,2012-06-08,39
CS1134,2014-04-15,84
CS4807,2013-10-17,61
CS4460,2014-08-13,81
CS4769,2011-06-17,48
CS4352,2015-03-09,82
CS5099,2012-06-22,103
CS3895,2011-12-20,36
CS3110,2014-05-16,58
CS4915,2011-08-28,58
CS1924,2011-10-09,67
CS4942,2013-05-29,78
CS3065,2012-12-19,45
CS4283,2013-04-16,65
CS1364,2011-07-24,67
CS1816,2014-05-07,105
CS3422,2011-06-18,53
CS5411,2014-09-08,100
CS3842,2013-12-10,105
CS3158,2012-03-12,65
CS4941,2013-02-09,60
CS3826,2014-01-05,54
CS2994,2014-06-16,62
CS4568,2013-04-17,36
CS5842,2013-08-31,54
CS5571,2012-06-19,105
CS4158,2014-09-07,70
CS3772,2013-05-12,88
CS4190,2014-10-10,37
CS5803,2014-06-25,35
CS4981,2014-07-18,44
CS1223,2013-07-25,71
CS1461,2011-05-19,84
CS4312,2014-07-19,104
CS2101,2013-12-07,44
CS2445,2015-01-25,38
CS5060,2013-09-07,98
CS5103,2015-02-22,49
CS2528,2011-11-07,68
CS3343,2014-11-19,66
CS5957,2012-12-16,94
CS2967,2012-05-05,84
CS2675,2014-03-25,38
CS4305,2014-10-14,58
CS3209,2012-06-03,80
CS3386,2012-01-27,38
CS5610,2013-10-29,95
CS4818,2014-07-06,78
CS2683,2013-09-07,79
CS2716,2013-10-06,95
CS2091,2013-05-05,82
CS4609,2014-10-12,57
CS4121,2012-03-15,80
CS2698,2013-05-17,40
CS3517,2014-07-18,44
CS4342,2011-09-12,87
CS5582,2013-06-11,68
CS5528,2011-12-12,56
CS3441,2012-02-27,103
CS3307,2012-12-25,104
CS1807,2012-01-11,74
CS5667,2014-03-16,77
CS5162,2011-09-15,36
CS2847,2014-10-07,43
CS2222,2013-04-08,88
CS2909,2012-11-21,105
CS3937,2012-11-30,53
CS4264,2014-01-27,60
CS4980,2013-07-30,97
CS5113,2014-01-31,69
CS2517,2012-10-26,66
CS2702,2013-04-13,59
CS5997,2012-06-09,90
CS5605,2011-11-21,83
CS5291,2013-01-28,54
CS2560,2013-04-20,40
CS3710,2015-03-14,41
CS1352,2011-08-08,53
CS3142,2013-03-07,89
CS2907,2011-07-23,101
CS2267,2013-02-18,70
CS2357,2014-02-25,73
CS1318,2011-11-22,67
CS4438,2014-09-28,80
CS4164,2013-08-19,97
CS2112,2011-10-23,48
CS1872,2012-02-06,38
CS3124,2014-11-17,80
CS1900,2014-10-19,100
CS1912,2011-07-29,35
CS3476,2013-04-05,99
CS3307,2013-10-23,89
CS3371,2014-11-18,37
CS4338,2012-07-29,88
CS5535,2013-11-29,99
CS1979,2012-07-11,79
CS2035,2013-11-18,45
CS3988,2012-08-16,101
CS1912,2014-05-26,56
CS3005,2014-03-21,99
CS1942,2013-12-02,76
CS3100,2015-01-26,86
CS5911,2012-01-09,59
CS3310,2011-11-23,104
CS4624,2013-09-27,38
CS3019,2014-10-18,60
CS2132,2012-03-26,63
CS2699,2012-05-05,62
CS5627,2012-07-23,67
CS2976,2011-05-21,44
CS4742,2012-10-09,90
CS1506,2014-03-14,77
CS5492,2014-03-24,51
CS3592,2013-10-29,67
CS3463,2011-11-14,71
CS4957,2012-10-09,76
CS4330,2013-03-07,49
CS3917,2013-08-28,97
CS2477,2013-05-21,60
CS2650,2013-04-27,38
CS4652,2014-06-20,79
CS1914,2011-12-29,100
CS4967,2013-03-25,104
CS2769,2013-01-26,41
CS1606,2015-03-14,45
CS2281,2012-02-18,60
CS2271,2012-07-08,37
CS2951,2013-08-09,43
CS5263,2011-10-28,84
CS1827,2013-01-05,55
CS4298,2014-03-19,67
CS5830,2012-10-06,40
CS5955,2013-02-19,52
CS4981,2014-01-14,51
CS4497,2015-02-25,98
CS3561,2014-07-26,40
CS1853,2012-11-15,82
CS2463,2011-07-03,75
CS2424,2013-01-16,79
CS2901,2013-01-25,86
CS1720,2013-12-13,45
CS4628,2013-10-13,59
CS4858,2014-04-17,96
CS2318,2014-03-15,87
CS1997,2011-11-20,89
CS4175,2013-07-30,74
CS1804,2013-07-14,44
CS2374,2012-01-05,88
CS4619,2014-01-16,84
CS5970,2015-02-14,44
CS4024,2011-07-16,104
CS4878,2011-05-25,104
CS1270,2014-04-30,88
CS4816,2012-06-19,80
CS4796,2012-01-18,102
CS2167,2012-09-21,98
CS4899,2013-01-05,85
CS3621,2012-11-05,49
CS1841,2013-03-04,43
CS2410,2012-02-23,103
CS5294,2014-12-12,36
CS3123,2011-11-20,100
CS2788,2014-02-01,76
CS1604,2012-09-11,61
CS6046,2014-05-17,65
CS3155,2013-08-14,95
CS1197,2014-10-06,79
CS4981,2012-08-05,66
CS2766,2014-04-15,89
CS4354,2011-10-14,71
CS5437,2012-10-23,46
CS3377,2014-03-31,57
CS3163,2012-06-10,105
CS1681,2012-04-26,104
CS5338,2011-11-23,43
CS5383,2011-11-23,68
CS5760,2014-08-09,35
CS3828,2011-12-18,81
CS2216,2013-08-01,57
CS2351,2013-06-28,61
CS1568,2013-03-20,89
CS1802,2013-06-24,90
CS5122,2014-03-28,104
CS5232,2012-11-19,46
CS2566,2012-03-09,58
CS2274,2014-06-12,63
CS4452,2013-11-07,36
CS2860,2012-05-12,44
CS4413,2011-08-04,88
CS5880,2013-10-09,63
CS3627,2014-06-07,62
CS4701,2013-10-30,85
CS2322,2014-06-22,64
CS5084,2013-08-26,35
CS4575,2014-11-27,58
CS2808,2013-03-12,60
CS4042,2011-09-11,92
CS2448,2013-11-09,84
CS2804,2012-03-22,50
CS2086,2011-11-20,84
CS1528,2012-03-14,53
CS4315,2014-03-05,35
CS3382,2012-08-27,85
CS4491,2012-10-11,103
CS4362,2012-10-28,91
CS3053,2013-01-20,98
CS6024,2014-02-03,57
CS1812,2013-12-30,61
CS4845,2012-08-22,38
CS5903,2013-03-19,36
CS4078,2012-08-08,74
CS1182,2014-04-22,84
CS2784,2014-12-20,75
CS3897,2014-05-11,105
CS3749,2012-06-20,68
CS3020,2013-09-01,89
CS5922,2012-05-21,90
CS2416,2011-05-19,38
CS2585,2013-01-14,44
CS3656,2014-01-28,96
CS1551,2011-06-27,40
CS2946,2012-03-11,52
CS3636,2013-09-01,71
CS2003,2012-08-30,62
CS4116,2014-05-13,36
CS1730,2014-11-05,101
CS4474,2011-06-07,53
CS2781,2011-08-18,42
CS2817,2012-08-06,67
CS1435,2014-12-09,61
CS3392,2011-11-06,96
CS5806,2012-01-06,77
CS4142,2014-04-17,39
CS2146,2014-12-30,45
CS3092,2011-06-28,104
CS3270,2012-07-19,63
CS4218,2014-10-21,47
CS5808,2011-11-27,64
CS3846,2012-12-22,91
CS4738,2014-08-19,84
CS1390,2013-08-06,80
CS1195,2012-09-03,54
CS5795,2014-09-29,90
CS5440,2013-09-07,49
CS5639,2013-03-01,57
CS1638,2011-10-13,79
CS1898,2014-07-21,80
CS3982,2012-05-07,65
CS1640,2014-07-08,38
CS3788,2014-10-23,45
CS4638,2013-09-29,81
CS4326,2013-09-12,78
CS4534,2013-06-04,75
CS4990,2014-09-27,78
CS3544,2012-09-23,83
CS2789,2013-11-07,37
CS3787,2012-06-15,103
CS2768,2013-02-18,87
CS1566,2013-07-11,67
CS2781,2012-07-27,99
CS4757,2014-01-03,73
CS2309,2011-09-27,72
CS4866,2013-12-22,91
CS4820,2014-05-15,77
CS3666,2014-10-19,52
CS3944,2014-12-19,94
CS3780,2012-05-25,55
CS3126,2014-06-21,35
CS2018,2012-05-16,80
CS2780,2012-03-23,60
CS2118,2014-02-14,52
CS2004,2013-08-19,95
CS3549,2013-02-13,95
CS2744,2012-03-23,64
CS3308,2012-01-27,38
CS2603,2014-12-10,90
CS4595,2013-03-20,42
CS2252,2013-05-04,70
CS2921,2013-04-18,98
CS3495,2012-12-18,56
CS1943,2014-12-12,46
CS3598,2013-06-15,51
CS5756,2015-03-11,96
CS5014,2014-09-14,46
CS2664,2012-12-15,38
CS5016,2012-09-21,75
CS3366,2012-05-29,83
CS5663,2014-05-08,59
CS2680,2013-09-07,45
CS5649,2013-12-26,38
CS4988,2011-11-07,81
CS3871,2012-03-17,75
CS4274,2013-02-06,38
CS5958,2012-07-02,58
CS2084,2012-03-21,61
CS5385,2013-07-12,63
CS3659,2013-06-04,78
CS3290,2011-07-30,60
CS2361,2014-04-11,83
CS4265,2011-08-22,66
CS5782,2014-08-10,88
CS4148,2013-11-13,76
CS2949,2014-10-13,49
CS3941,2012-07-31,54
CS5144,2011-11-30,79
CS2157,2012-07-19,97
CS1222,2012-09-19,66
CS4553,2013-06-07,105
CS4853,2012-06-05,86
CS3351,2014-07-12,78
CS4181,2012-04-22,98
CS4434,2014-10-21,53
CS5023,2014-02-25,61
CS3999,2011-10-20,40
CS1120,2012-08-19,69
CS1415,2014-06-11,71
CS5439,2013-09-20,54
CS3520,2012-10-28,71
CS3183,2014-11-18,95
CS5009,2012-12-04,40
CS4308,2014-10-05,42
CS5707,2013-11-21,85
CS5827,2011-10-12,71
CS1350,2014-03-24,77
CS5314,2014-12-08,82
CS3653,2013-03-21,74
CS3865,2014-11-04,41
CS3254,2014-02-19,58
CS3848,2011-09-26,41
CS4135,2012-05-17,105
CS2201,2013-01-18,76
CS5939,2014-11-08,104
CS5584,2014-07-28,47
CS3829,2013-12-28,47
CS1139,2013-07-05,67
CS3168,2014-10-17,85
CS2700,2013-07-20,80
CS2005,2012-04-19,46
CS2871,2012-11-02,82
CS4298,2012-11-06,64
CS2640,2013-11-24,86
CS4737,2014-03-09,88
CS2346,2013-06-05,60
CS1342,2014-09-26,100
CS5922,2013-09-05,78
CS3321,2012-05-16,75
CS1175,2013-05-30,96
CS1673,2012-11-07,61
CS3243,2014-07-06,36
CS4854,2014-04-02,81
CS2368,2015-03-09,71
CS4451,2012-04-20,48
CS1398,2014-08-21,37
CS3010,2013-05-21,51
CS2912,2013-11-22,104
CS3420,2014-05-01,67
CS1331,2011-07-18,81
CS5573,2012-01-16,58
CS5925,2014-07-28,100
CS1165,2013-07-23,44
CS5874,2012-01-14,96
CS4251,2011-05-25,94
CS5391,2011-09-16,42
CS2293,2013-03-29,86
CS5267,2012-06-06,80
CS4522,2011-09-25,98
CS4743,2012-04-10,71
CS4287,2011-05-29,98
CS5935,2012-05-11,64
CS2350,2013-08-08,81
CS5922,2015-02-25,35
CS5629,2014-06-09,93
CS2631,2013-01-17,59
CS3585,2012-07-01,64
CS3975,2015-02-04,37
CS1667,2012-02-24,44
CS3625,2013-10-31,91
CS3765,2012-09-01,50
CS4124,2011-08-07,46
CS2421,2012-03-31,48
CS1372,2012-09-13,86
CS2843,2011-07-22,93
CS4436,2014-12-02,50
CS1474,2012-06-27,96
CS2229,2011-10-23,85
CS3062,2014-05-27,61
CS4846,2011-12-30,91
CS1638,2012-01-30,44
CS4630,2014-02-22,78
CS6090,2014-05-22,89
CS1598,2011-09-07,74
CS1629,2013-06-18,36
CS2457,2012-10-14,86
CS1574,2014-04-17,82
CS2687,2014-09-03,69
CS5069,2014-03-29,69
CS5295,2012-02-26,65
CS4915,2014-07-23,56
CS2757,2013-12-20,62
CS3367,2013-04-11,48
CS5326,2012-11-16,50
CS4658,2014-07-28,70
CS5791,2015-02-23,99
CS5999,2013-08-08,100
CS2306,2013-01-10,100
CS6015,2012-07-31,61
CS5268,2014-03-15,76
CS1670,2011-06-06,54
CS5354,2014-03-12,59
CS3846,2013-07-21,51
CS2307,2013-10-27,49
CS1238,2013-05-20,103
CS4668,2014-10-09,79
CS2337,2015-03-07,85
CS6035,2014-03-12,68
CS4449,2013-10-18,70
CS2459,2014-03-11,79
CS6002,2014-03-02,62
CS4225,2013-10-11,102
CS2283,2015-03-01,90
CS1822,2013-02-15,64
CS3968,2012-10-13,92
CS4171,2014-08-06,58
CS5214,2014-07-20,76
CS4617,2012-07-21,99
CS2177,2012-10-02,36
CS4605,2014-01-04,40
CS4317,2014-12-12,38
CS5535,2014-03-24,64
CS1645,2012-05-05,99
CS3014,2012-11-17,42
CS5183,2013-03-02,78
CS5381,2014-10-01,95
CS1969,2013-10-16,66
CS2507,2012-06-19,95
CS4814,2011-07-29,67
CS4985,2012-05-20,89
CS4858,2013-12-05,95
CS4559,2012-09-06,105
CS4590,2012-11-23,75
CS2269,2014-03-16,73
CS5447,2011-09-03,38
CS1424,2013-05-21,82
CS2719,2011-06-25,45
CS5018,2012-08-21,63
CS5483,2013-03-07,50
CS5224,2012-05-25,105
CS5148,2014-02-26,36
CS3595,2015-01-02,53
CS5225,2014-05-20,97
CS3709,2012-09-13,38
CS2247,2015-01-07,52
CS2238,2011-08-01,84
CS1628,2012-03-09,81
CS5516,2013-03-09,37
CS3208,2012-02-24,100
CS4146,2011-09-25,87
CS5212,2013-07-23,70
CS1226,2013-01-05,35
CS1601,2014-12-27,50
CS1557,2013-12-24,90
CS1640,2014-02-02,81
CS2780,2014-12-07,64
