customer_id,recency,frequency,monetary,response
CS7141,53,19,808,0
CS7142,161,13,619,1
CS7143,212,11,365,0
CS7144,219,13,677,0
CS7145,142,15,629,0
CS7146,7,11,567,0
CS7147,55,8,353,0
CS7148,83,18,942,0
CS7149,95,19,857,0
CS7150,89,8,350,0
CS7151,48,9,405,0
CS7152,6,16,613,0
CS7153,34,12,558,0
CS7154,0,16,529,0
CS7155,126,14,424,0
CS7156,76,13,508,0
CS7157,19,12,511,0
CS7158,102,8,319,0
CS7159,36,16,693,0
CS7160,51,12,542,0
CS7161,4,16,687,0
CS7162,19,17,616,0
CS7163,38,11,529,0
CS7164,17,19,860,0
CS7165,470,7,341,0
CS7166,98,16,594,0
CS7167,119,10,450,0
CS7168,193,7,297,0
CS7169,127,10,471,0
CS7170,3,11,457,0
CS7171,1,13,415,0
CS7172,258,14,594,0
CS7173,49,13,596,0
CS7174,23,16,820,0
CS7175,52,11,496,0
CS7176,64,12,342,0
CS7177,100,11,481,0
CS7178,31,21,684,1
CS7179,190,16,913,1
CS7180,91,15,520,0
CS7181,187,16,759,0
CS7182,102,18,752,1
CS7183,12,18,846,0
CS7184,0,21,994,0
CS7185,11,18,707,0
CS7186,52,12,596,0
CS7187,22,17,916,0
CS7188,4,11,468,0
CS7189,63,19,841,0
CS7190,190,13,475,0
CS7191,66,17,626,0
CS7192,125,12,515,0
CS7193,283,10,565,0
CS7194,357,14,606,0
CS7195,20,9,445,0
CS7196,1,15,657,0
CS7197,161,12,610,0
CS7198,54,13,665,0
CS7199,124,13,663,0
CS7200,170,14,651,0
CS7201,52,12,702,0
CS7202,54,11,449,0
CS7203,208,12,557,0
CS7204,47,14,622,0
CS7205,3,14,665,0
CS7206,189,15,685,0
CS7207,39,12,604,0
CS7208,35,8,409,0
CS7209,2,16,855,0
CS7210,98,15,490,0
CS7211,105,13,512,0
CS7212,158,12,542,0
CS7213,127,11,506,0
CS7214,7,12,533,0
CS7215,133,20,827,0
CS7216,139,21,901,0
CS7217,77,13,547,0
CS7218,37,18,825,0
CS7219,4,13,555,0
CS7220,20,7,331,0
CS7221,171,12,488,0
CS7222,45,13,559,0
CS7223,67,13,667,0
CS7224,115,4,191,0
CS7225,47,10,465,0
CS7226,191,12,435,0
CS7227,25,19,1001,1
CS7228,503,10,505,0
CS7229,75,12,638,0
CS7230,5,15,753,0
CS7231,154,16,796,0
CS7232,196,12,498,0
CS7233,130,13,656,0
CS7234,4,17,566,0
CS7235,143,13,663,0
CS7236,42,16,538,0
CS7237,220,18,840,0
CS7238,37,16,653,0
CS7239,252,7,438,0
CS7240,78,21,787,0
CS7241,28,18,785,1
CS7242,274,7,353,0
CS7243,38,11,493,0
CS7244,141,17,767,0
CS7245,100,12,512,0
CS7246,357,8,389,0
CS7247,41,19,894,0
CS7248,9,11,394,0
CS7249,209,14,626,0
CS7250,81,18,721,0
CS7251,2,12,617,0
CS7252,181,9,413,0
CS7253,398,10,503,0
CS7254,122,13,636,0
CS7255,67,21,821,0
CS7256,213,11,362,0
CS7257,25,8,427,0
CS7258,335,12,519,0
CS7259,172,13,692,0
CS7260,230,19,822,0
CS7261,87,16,700,0
CS7262,177,13,572,0
CS7263,3,11,501,0
CS7264,38,8,400,0
CS7265,51,11,372,0
CS7266,186,9,296,0
CS7267,222,16,823,0
CS7268,123,17,899,0
CS7269,68,13,562,0
CS7270,51,19,894,0
CS7271,35,16,632,0
CS7272,237,14,640,0
CS7273,27,13,760,0
CS7274,5,13,690,0
CS7275,100,10,480,0
CS7276,27,16,760,0
CS7277,88,13,544,0
CS7278,283,14,706,0
CS7279,64,15,669,0
CS7280,144,14,628,0
CS7281,12,13,550,0
CS7282,183,8,357,0
CS7283,67,12,591,0
CS7284,97,19,900,0
CS7285,69,14,551,0
CS7286,68,12,449,0
CS7287,354,15,704,0
CS7288,251,10,404,0
CS7289,33,10,376,0
CS7290,96,14,704,0
CS7291,0,12,543,0
CS7292,21,11,382,0
CS7293,74,17,670,0
CS7294,34,23,1078,0
CS7295,3,15,788,0
CS7296,12,14,698,0
CS7297,743,5,251,0
CS7298,44,14,685,0
CS7299,100,15,735,0
CS7300,98,13,633,0
CS7301,25,14,722,0
CS7302,30,15,649,0
CS7303,42,18,971,0
CS7304,79,11,473,0
CS7305,105,13,585,0
CS7306,4,9,370,0
CS7307,645,11,516,0
CS7308,18,17,760,0
CS7309,64,8,452,0
CS7310,120,8,300,0
CS7311,34,9,421,0
CS7312,18,7,374,0
CS7313,11,15,704,0
CS7314,519,8,354,0
CS7315,133,12,516,0
CS7316,29,21,1165,0
CS7317,208,9,488,0
CS7318,16,16,680,0
CS7319,88,14,614,0
CS7320,186,10,441,1
CS7321,22,12,411,0
CS7322,202,16,714,0
CS7323,125,17,673,0
CS7324,208,19,782,0
CS7325,203,15,840,0
CS7326,24,14,609,0
CS7327,52,16,782,0
CS7328,218,11,447,0
CS7329,122,11,539,0
CS7330,27,18,665,0
CS7331,10,13,660,0
CS7332,130,23,1108,0
CS7333,181,4,149,0
CS7334,226,17,780,0
CS7335,121,9,432,0
CS7336,245,18,743,0
CS7337,36,20,753,0
CS7338,19,11,494,0
CS7339,59,18,720,0
CS7340,269,14,566,0
CS7341,68,9,315,0
CS7342,29,13,536,0
CS7343,67,14,713,0
CS7344,24,17,819,0
CS7345,100,10,343,0
CS7346,167,10,527,0
CS7347,4,21,982,0
CS7348,72,13,676,0
CS7349,16,8,497,0
CS7350,357,17,841,0
CS7351,180,13,648,0
CS7352,40,16,663,0
CS7353,227,14,535,0
CS7354,459,13,718,0
CS7355,75,14,695,1
CS7356,80,14,539,0
CS7357,153,15,568,0
CS7358,11,6,279,0
CS7359,56,11,479,0
CS7360,42,13,545,0
CS7361,17,13,460,0
CS7362,6,16,680,0
CS7363,201,20,846,0
CS7364,66,21,912,0
CS7365,17,15,708,0
CS7366,35,17,783,0
CS7367,82,16,762,0
CS7368,4,11,430,0
CS7369,46,19,909,0
CS7370,219,17,775,1
CS7371,262,12,518,0
CS7372,278,14,670,0
CS7373,111,16,778,0
CS7374,164,13,507,0
CS7375,127,13,617,0
CS7376,80,19,836,0
CS7377,392,11,409,0
CS7378,25,18,750,0
CS7379,136,13,628,0
CS7380,16,16,840,0
CS7381,396,16,833,0
CS7382,47,20,974,0
CS7383,115,17,534,0
CS7384,12,12,566,0
CS7385,5,13,625,0
CS7386,71,9,491,0
CS7387,127,13,467,0
CS7388,45,13,451,0
CS7389,19,14,459,0
CS7390,44,13,599,0
CS7391,4,15,660,0
CS7392,74,13,517,0
CS7393,99,13,441,0
CS7394,5,25,1198,0
CS7395,66,14,485,0
CS7396,40,16,669,0
CS7397,166,19,880,0
CS7398,29,15,766,0
CS7399,23,17,576,0
CS7400,76,14,572,0
CS7401,14,17,647,0
CS7402,30,15,691,0
CS7403,43,14,729,0
CS7404,50,22,1021,0
CS7405,19,19,804,0
CS7406,174,19,854,0
CS7407,13,21,736,0
CS7408,241,11,549,0
CS7409,86,16,757,0
CS7410,59,12,585,0
CS7411,318,10,428,0
CS7412,15,10,413,0
CS7413,765,6,349,0
CS7414,153,14,629,0
CS7415,74,16,633,0
CS7416,153,15,784,0
CS7417,50,11,513,0
CS7418,253,8,432,1
CS7419,0,18,836,0
CS7420,81,18,825,0
CS7421,59,17,736,0
CS7422,5,10,518,0
CS7423,55,15,609,0
CS7424,10,15,465,0
CS7425,71,12,463,0
CS7426,21,15,769,0
CS7427,7,10,470,0
CS7428,85,18,878,0
CS7429,132,6,223,0
CS7430,145,13,556,0
CS7431,12,12,563,0
CS7432,3,12,469,0
CS7433,84,9,358,0
CS7434,17,15,619,0
CS7435,46,16,724,0
CS7436,59,9,448,0
CS7437,28,10,541,0
CS7438,36,12,628,0
CS7439,240,11,537,0
CS7440,101,13,597,0
CS7441,110,12,419,0
CS7442,8,13,659,0
CS7443,53,16,516,0
CS7444,35,11,409,0
CS7445,93,19,805,0
CS7446,13,11,502,0
CS7447,5,10,365,0
CS7448,174,7,381,0
CS7449,2,14,561,0
CS7450,106,11,451,0
CS7451,20,12,470,0
CS7452,198,12,535,0
CS7453,132,11,532,0
CS7454,20,12,571,0
CS7455,341,12,530,0
CS7456,388,11,477,0
CS7457,91,11,403,0
CS7458,5,14,553,0
CS7459,124,15,608,0
CS7460,41,12,587,0
CS7461,27,15,619,0
CS7462,146,13,505,1
CS7463,128,19,744,0
CS7464,236,15,688,0
CS7465,2,16,663,0
CS7466,22,12,520,0
CS7467,218,14,613,0
CS7468,9,19,729,0
CS7469,9,13,533,0
CS7470,52,14,731,0
CS7471,378,14,752,0
CS7472,8,16,866,0
CS7473,225,14,611,0
CS7474,137,17,680,0
CS7475,55,11,474,0
CS7476,77,12,516,0
CS7477,218,13,517,0
CS7478,90,12,456,0
CS7479,387,6,304,0
CS7480,82,12,541,0
CS7481,448,10,417,0
CS7482,36,7,280,0
CS7483,110,15,606,0
CS7484,122,10,432,0
CS7485,22,13,705,0
CS7486,232,8,318,0
CS7487,28,5,298,0
CS7488,13,16,764,0
CS7489,33,9,372,0
CS7490,23,16,701,0
CS7491,87,10,545,0
CS7492,37,18,821,0
CS7493,74,13,630,0
CS7494,139,16,584,0
CS7495,18,10,513,0
CS7496,23,12,518,0
CS7497,7,14,710,0
CS7498,56,15,632,0
CS7499,45,18,791,0
CS7500,164,13,543,0
CS7501,35,17,665,0
CS7502,5,18,813,0
CS7503,1,15,677,0
CS7504,179,8,417,0
CS7505,52,15,699,0
CS7506,76,10,415,0
CS7507,19,13,557,0
CS7508,208,18,809,0
CS7509,146,10,456,1
CS7510,114,16,623,0
CS7511,50,10,540,0
CS7512,298,14,615,0
CS7513,106,15,622,0
CS7514,185,10,484,0
CS7515,14,15,760,0
CS7516,173,13,594,0
CS7517,85,11,374,0
CS7518,124,16,747,0
CS7519,11,10,558,0
CS7520,3,13,661,0
CS7521,194,6,197,0
CS7522,96,10,434,0
CS7523,378,10,500,0
CS7524,240,8,311,0
CS7525,27,14,566,0
CS7526,60,14,594,0
CS7527,13,13,581,0
CS7528,14,14,586,0
CS7529,70,10,492,0
CS7530,251,8,358,0
CS7531,178,11,482,0
CS7532,283,12,544,0
CS7533,43,19,813,0
CS7534,113,11,454,0
CS7535,83,15,825,0
CS7536,169,8,350,0
CS7537,5,15,688,0
CS7538,159,16,735,1
CS7539,25,12,528,0
CS7540,97,12,617,0
CS7541,141,20,900,1
CS7542,387,20,828,0
CS7543,1,6,251,0
CS7544,53,18,734,0
CS7545,22,19,876,0
CS7546,199,17,818,0
CS7547,25,13,662,0
CS7548,17,17,784,0
CS7549,25,10,416,0
CS7550,91,12,530,0
CS7551,260,10,433,0
CS7552,30,15,810,0
CS7553,187,12,409,0
CS7554,418,16,688,0
CS7555,62,18,736,0
CS7556,22,6,202,0
CS7557,61,15,573,0
CS7558,92,18,701,0
CS7559,6,14,565,0
CS7560,162,11,459,0
CS7561,147,10,500,0
CS7562,546,8,401,0
CS7563,404,13,580,0
CS7564,18,9,444,0
CS7565,120,9,544,0
CS7566,190,17,758,0
CS7567,21,12,492,0
CS7568,33,16,684,0
CS7569,86,9,478,0
CS7570,102,16,754,0
CS7571,105,10,490,0
CS7572,34,8,269,0
CS7573,74,15,712,0
CS7574,7,12,594,0
CS7575,57,19,848,0
CS7576,93,9,369,0
CS7577,19,15,622,0
CS7578,88,12,440,0
CS7579,26,16,634,0
CS7580,190,26,1145,0
CS7581,37,21,977,0
CS7582,18,15,616,0
CS7583,29,17,848,0
CS7584,14,15,799,0
CS7585,93,12,578,0
CS7586,208,13,544,0
CS7587,37,21,997,0
CS7588,9,17,640,0
CS7589,15,10,283,0
CS7590,154,13,541,0
CS7591,154,14,759,0
CS7592,34,12,522,0
CS7593,24,12,492,0
CS7594,81,9,409,0
CS7595,387,7,333,0
CS7596,251,8,358,0
CS7597,66,13,653,0
CS7598,146,14,693,0
CS7599,57,7,370,0
CS7600,81,16,667,0
CS7601,79,18,794,0
CS7602,26,11,513,0
CS7603,125,12,579,0
CS7604,15,17,790,0
CS7605,16,21,969,0
CS7606,490,7,332,0
CS7607,61,13,643,0
CS7608,49,10,452,0
CS7609,137,16,805,0
CS7610,32,12,475,0
CS7611,281,16,710,0
CS7612,19,18,840,0
CS7613,127,15,779,0
CS7614,43,16,739,0
CS7615,3,10,481,0
CS7616,10,14,660,0
CS7617,104,17,869,0
CS7618,286,8,454,0
CS7619,11,14,486,0
CS7620,549,10,439,0
CS7621,21,19,971,0
CS7622,0,11,558,0
CS7623,16,17,723,0
CS7624,39,21,802,0
CS7625,5,10,470,0
CS7626,61,8,275,0
CS7627,77,6,195,0
CS7628,25,13,503,0
CS7629,3,14,566,0
CS7630,46,13,603,0
CS7631,113,10,518,0
CS7632,18,11,534,0
CS7633,18,20,973,0
CS7634,14,10,549,0
CS7635,96,18,806,0
CS7636,68,11,311,1
CS7637,22,15,705,0
CS7638,857,5,275,0
CS7639,42,16,741,0
CS7640,60,13,552,1
CS7641,8,14,622,0
CS7642,34,14,573,0
CS7643,22,16,867,0
CS7644,239,12,471,0
CS7645,250,15,615,0
CS7646,625,9,371,0
CS7647,208,14,526,0
CS7648,116,15,763,0
CS7649,48,12,626,0
CS7650,244,13,771,0
CS7651,104,7,265,0
CS7652,104,15,543,0
CS7653,185,15,682,0
CS7654,90,15,710,0
CS7655,28,9,423,0
CS7656,54,10,491,0
CS7657,125,13,577,0
CS7658,29,15,627,0
CS7659,43,9,323,0
CS7660,20,18,918,0
CS7661,27,18,788,0
CS7662,22,12,569,0
CS7663,107,18,881,0
CS7664,13,21,896,0
CS7665,155,10,442,0
CS7666,50,11,514,0
CS7667,73,15,636,0
CS7668,49,10,314,0
CS7669,15,12,595,0
CS7670,678,9,352,0
CS7671,84,14,644,0
CS7672,131,9,517,0
CS7673,99,17,815,1
CS7674,54,14,572,0
CS7675,71,17,751,0
CS7676,171,21,813,0
CS7677,123,14,417,0
CS7678,75,15,601,0
CS7679,7,18,853,0
CS7680,48,12,412,0
CS7681,113,15,721,0
CS7682,174,10,469,0
CS7683,14,12,537,0
CS7684,132,10,475,0
CS7685,283,12,531,0
CS7686,85,11,391,0
CS7687,24,13,511,0
CS7688,228,12,448,0
CS7689,74,11,401,0
CS7690,160,8,373,0
CS7691,92,11,497,0
CS7692,1,16,650,0
CS7693,139,10,347,0
CS7694,65,12,576,0
CS7695,132,19,844,0
CS7696,160,12,593,0
CS7697,107,8,420,0
CS7698,5,15,622,0
CS7699,16,10,374,0
CS7700,291,13,564,0
CS7701,178,16,690,0
CS7702,26,14,517,0
CS7703,69,11,422,0
CS7704,152,13,509,0
CS7705,78,12,448,0
CS7706,120,10,518,0
CS7707,107,14,652,0
CS7708,152,16,626,0
CS7709,159,16,629,0
CS7710,414,16,718,0
CS7711,85,13,467,0
CS7712,129,12,453,0
CS7713,79,14,626,0
CS7714,0,11,526,0
CS7715,47,12,590,0
CS7716,352,4,221,0
CS7717,49,8,489,0
CS7718,77,12,495,0
CS7719,347,13,657,0
CS7720,0,10,540,0
CS7721,44,18,919,0
CS7722,52,11,512,0
CS7723,35,10,505,0
CS7724,29,11,419,0
CS7725,60,17,707,0
CS7726,50,18,740,0
CS7727,11,16,683,0
CS7728,130,15,582,0
CS7729,13,17,848,0
CS7730,131,14,624,0
CS7731,14,10,463,0
CS7732,325,9,476,0
CS7733,130,16,570,0
CS7734,190,11,570,0
CS7735,13,12,524,0
CS7736,130,11,535,0
CS7737,107,16,749,0
CS7738,35,13,437,0
CS7739,48,13,598,0
CS7740,39,19,800,0
CS7741,147,13,575,0
CS7742,70,14,660,0
CS7743,230,10,443,0
CS7744,13,9,476,0
CS7745,24,16,601,0
CS7746,279,17,872,0
CS7747,93,12,541,0
CS7748,2,17,853,0
CS7749,17,15,716,0
CS7750,81,18,939,0
CS7751,49,16,822,0
CS7752,17,18,688,0
CS7753,86,12,467,0
CS7754,78,10,447,0
CS7755,86,13,660,0
CS7756,283,11,642,0
CS7757,80,22,1081,0
CS7758,65,15,680,0
CS7759,107,16,770,0
CS7760,62,13,503,0
CS7761,361,10,396,0
CS7762,92,9,367,0
CS7763,28,16,622,0
CS7764,35,12,528,0
CS7765,84,10,410,0
CS7766,120,16,746,0
CS7767,98,16,696,0
CS7768,103,17,660,0
CS7769,180,14,618,0
CS7770,117,17,732,0
CS7771,136,13,531,0
CS7772,53,11,501,0
CS7773,192,18,799,1
CS7774,4,20,755,0
CS7775,259,9,396,0
CS7776,317,19,894,0
CS7777,140,9,421,0
CS7778,31,12,514,0
CS7779,438,11,496,0
CS7780,41,10,473,0
CS7781,189,18,726,0
CS7782,76,12,654,0
CS7783,114,11,630,0
CS7784,119,10,453,0
CS7785,18,19,866,0
CS7786,160,18,781,0
CS7787,115,12,766,0
CS7788,159,16,611,0
CS7789,15,12,553,0
CS7790,211,13,413,0
CS7791,0,12,562,0
CS7792,72,11,491,0
CS7793,23,12,454,0
CS7794,0,15,535,0
CS7795,195,11,393,0
CS7796,44,14,557,0
CS7797,267,14,731,0
CS7798,323,12,439,0
CS7799,41,11,483,0
CS7800,176,11,491,0
CS7801,112,11,546,0
CS7802,20,20,855,0
CS7803,168,11,624,0
CS7804,39,16,737,0
CS7805,24,21,903,0
CS7806,111,11,443,0
CS7807,51,21,1017,0
CS7808,90,10,437,0
CS7809,28,14,563,0
CS7810,42,10,462,0
CS7811,16,13,578,0
CS7812,21,19,815,0
CS7813,115,17,707,0
CS7814,137,14,787,0
CS7815,39,8,366,0
CS7816,35,13,510,0
CS7817,78,14,711,0
CS7818,19,13,375,0
CS7819,37,20,824,0
CS7820,44,18,783,0
CS7821,227,9,497,0
CS7822,251,5,277,0
CS7823,40,13,600,0
CS7824,8,10,412,0
CS7825,13,18,1016,1
CS7826,72,10,445,0
CS7827,12,14,517,0
CS7828,169,11,590,0
CS7829,106,12,565,0
CS7830,98,8,406,0
CS7831,14,22,981,0
CS7832,103,20,905,0
CS7833,67,8,325,0
CS7834,497,8,362,0
CS7835,41,15,622,0
CS7836,263,17,927,0
CS7837,42,16,940,0
CS7838,10,15,580,0
CS7839,348,11,492,0
CS7840,40,10,528,0
CS7841,13,10,412,0
CS7842,24,12,565,0
CS7843,56,11,497,0
CS7844,18,14,603,0
CS7845,239,9,422,0
CS7846,167,21,924,1
CS7847,50,17,725,0
CS7848,157,11,431,0
CS7849,9,8,349,0
CS7850,7,18,665,0
CS7851,30,13,708,0
CS7852,102,9,422,0
CS7853,64,12,559,0
CS7854,236,15,534,0
CS7855,399,11,542,0
CS7856,16,5,257,0
CS7857,7,22,996,0
CS7858,120,18,976,0
CS7859,95,13,728,0
CS7860,84,9,406,0
CS7861,157,14,613,1
CS7862,77,16,641,0
CS7863,51,12,444,0
CS7864,19,11,445,0
CS7865,96,24,1069,0
CS7866,113,20,977,0
CS7867,66,17,762,0
CS7868,66,12,486,0
CS7869,39,9,370,0
CS7870,43,13,606,0
CS7871,312,10,451,0
CS7872,21,12,579,0
CS7873,55,14,662,0
CS7874,14,12,534,0
CS7875,25,14,627,0
CS7876,26,11,612,0
CS7877,104,14,629,0
CS7878,124,16,717,0
CS7879,52,14,643,0
CS7880,154,10,457,0
CS7881,158,7,274,0
CS7882,174,5,228,0
CS7883,155,9,406,0
CS7884,36,8,328,0
CS7885,2,14,630,0
CS7886,334,14,566,0
CS7887,63,15,616,0
CS7888,344,17,777,1
CS7889,17,5,198,0
CS7890,13,18,838,0
CS7891,474,6,188,0
CS7892,45,11,599,0
CS7893,82,11,494,0
CS7894,13,15,594,0
CS7895,130,13,533,0
CS7896,232,6,259,0
CS7897,182,12,544,0
CS7898,90,12,603,0
CS7899,24,6,310,0
CS7900,117,16,745,0
CS7901,166,14,557,0
CS7902,31,10,462,0
CS7903,6,18,899,0
CS7904,122,13,483,0
CS7905,14,20,821,0
CS7906,32,17,577,0
CS7907,61,14,633,0
CS7908,105,18,727,0
CS7909,13,14,738,0
CS7910,74,11,518,0
CS7911,11,16,694,0
CS7912,125,17,702,0
CS7913,343,8,369,0
CS7914,86,11,526,0
CS7915,182,5,232,0
CS7916,8,18,832,0
CS7917,113,10,333,0
CS7918,454,8,248,0
CS7919,439,14,620,0
CS7920,83,17,729,0
CS7921,51,16,687,0
CS7922,51,12,665,0
CS7923,88,22,1028,0
CS7924,30,19,850,0
CS7925,135,19,891,0
CS7926,148,11,417,0
CS7927,111,12,548,0
CS7928,7,9,408,0
CS7929,107,12,493,0
CS7930,96,16,713,1
CS7931,258,10,391,0
CS7932,143,15,657,0
CS7933,45,16,763,0
CS7934,52,9,327,0
CS7935,44,15,623,0
CS7936,82,10,364,0
CS7937,107,13,473,0
CS7938,23,19,670,0
CS7939,348,11,498,0
CS7940,252,17,793,1
CS7941,14,9,342,0
CS7942,89,14,544,0
CS7943,6,15,731,0
CS7944,17,15,820,0
CS7945,92,17,796,0
CS7946,93,13,614,0
CS7947,88,13,598,0
CS7948,223,12,488,0
CS7949,87,17,837,1
CS7950,1,17,824,0
CS7951,257,11,488,0
CS7952,96,11,531,0
CS7953,9,15,692,0
CS7954,5,14,694,0
CS7955,41,12,580,0
CS7956,271,9,332,0
CS7957,68,13,472,0
CS7958,107,12,522,0
CS7959,121,20,860,0
CS7960,10,13,661,0
CS7961,143,11,553,0
CS7962,246,10,473,0
CS7963,7,16,662,0
CS7964,33,15,768,0
CS7965,157,11,529,0
CS7966,61,8,450,0
CS7967,39,14,683,0
CS7968,12,11,502,0
CS7969,40,21,891,0
CS7970,4,10,547,0
CS7971,39,9,498,0
CS7972,335,11,438,0
CS7973,128,8,239,0
CS7974,178,15,641,0
CS7975,259,17,689,0
CS7976,1,8,370,0
CS7977,18,12,469,0
CS7978,107,17,734,0
CS7979,124,12,629,0
CS7980,17,14,592,0
CS7981,12,11,488,0
CS7982,24,24,1121,0
CS7983,236,12,597,0
CS7984,307,8,295,0
CS7985,55,11,396,0
CS7986,29,14,689,0
CS7987,34,15,646,0
CS7988,441,11,382,0
CS7989,113,15,650,0
CS7990,53,15,704,0
CS7991,1,16,644,0
CS7992,31,12,486,0
CS7993,244,11,425,0
CS7994,127,11,613,0
CS7995,218,16,730,0
CS7996,93,19,851,0
CS7997,135,14,669,0
CS7998,21,16,637,0
CS7999,291,8,443,0
CS8000,68,13,576,0
CS8001,125,12,588,0
CS8002,52,8,363,0
CS8003,71,14,625,0
CS8004,43,12,610,0
CS8005,29,16,800,0
CS8006,114,11,466,0
CS8007,53,10,440,0
CS8008,11,13,631,0
CS8009,182,9,343,0
CS8010,109,15,687,0
CS8011,648,10,449,0
CS8012,109,6,196,0
CS8013,55,13,591,0
CS8014,13,9,350,0
CS8015,259,12,522,0
CS8016,95,18,865,0
CS8017,169,15,530,0
CS8018,33,10,408,0
CS8019,13,15,600,0
CS8020,211,11,408,0
CS8021,269,11,576,0
CS8022,29,17,833,0
CS8023,54,10,443,0
CS8024,172,14,685,0
CS8025,319,12,428,0
CS8026,25,17,600,0
CS8027,3,17,816,0
CS8028,153,7,284,0
CS8029,147,12,520,0
CS8030,24,19,860,0
CS8031,37,16,725,0
CS8032,143,11,452,0
CS8033,483,5,255,0
CS8034,210,12,535,0
CS8035,85,15,729,0
CS8036,43,19,922,0
CS8037,413,16,777,0
CS8038,49,10,504,0
CS8039,38,10,540,0
CS8040,100,11,356,0
CS8041,216,15,805,0
CS8042,54,16,675,0
CS8043,69,11,472,0
CS8044,43,13,501,0
CS8045,122,15,721,0
CS8046,7,11,537,0
CS8047,55,18,933,0
CS8048,20,12,619,0
CS8049,124,13,701,0
CS8050,81,13,614,0
CS8051,236,12,451,0
CS8052,324,14,564,0
CS8053,12,12,463,0
CS8054,45,8,327,0
CS8055,54,20,962,0
CS8056,53,15,512,0
CS8057,21,12,602,0
CS8058,11,17,753,0
CS8059,113,18,802,0
CS8060,115,13,535,0
CS8061,3,20,801,0
CS8062,342,9,466,0
CS8063,119,13,579,0
CS8064,131,14,607,0
CS8065,9,11,482,0
CS8066,144,13,545,0
CS8067,376,16,699,0
CS8068,52,6,258,0
CS8069,104,15,792,0
CS8070,27,11,437,0
CS8071,139,10,439,0
CS8072,7,11,643,0
CS8073,35,16,575,0
CS8074,21,9,384,0
CS8075,64,12,453,0
CS8076,304,9,379,0
CS8077,15,5,164,0
CS8078,128,13,617,0
CS8079,178,15,769,1
CS8080,67,10,474,0
CS8081,27,15,718,1
CS8082,112,12,519,0
CS8083,65,18,628,0
CS8084,322,9,449,0
CS8085,173,21,880,0
CS8086,10,19,811,0
CS8087,21,9,307,0
CS8088,399,8,346,0
CS8089,53,13,549,0
CS8090,158,8,336,0
CS8091,100,16,690,0
CS8092,47,12,648,0
CS8093,128,15,755,0
CS8094,155,10,326,0
CS8095,13,14,595,0
CS8096,115,11,409,0
CS8097,145,8,378,0
CS8098,70,17,767,0
CS8099,88,13,593,0
CS8100,126,13,569,0
CS8101,62,11,539,0
CS8102,250,14,801,0
CS8103,35,11,487,0
CS8104,39,19,915,1
CS8105,295,9,534,0
CS8106,26,9,347,0
CS8107,0,10,441,0
CS8108,42,9,378,0
CS8109,35,16,677,0
CS8110,123,9,479,0
CS8111,49,15,597,0
CS8112,280,13,488,0
CS8113,6,20,911,0
CS8114,37,9,306,0
CS8115,39,15,745,0
CS8116,45,18,754,0
CS8117,25,18,828,0
CS8118,283,8,450,0
CS8119,66,16,681,0
CS8120,168,8,437,0
CS8121,31,12,586,0
CS8122,126,17,636,0
CS8123,102,14,675,0
CS8124,320,13,481,0
CS8125,128,12,552,0
CS8126,31,10,533,0
CS8127,11,22,759,0
CS8128,60,15,763,0
CS8129,23,11,549,0
CS8130,55,16,765,0
CS8131,371,7,316,0
CS8132,99,10,406,0
CS8133,86,12,509,0
CS8134,68,11,446,0
CS8135,75,18,722,0
CS8136,59,11,383,0
CS8137,12,12,528,0
CS8138,49,15,609,0
CS8139,82,15,717,0
CS8140,87,17,820,0
CS8141,0,14,632,0
CS8142,32,14,710,0
CS8143,30,12,534,0
CS8144,246,5,220,0
CS8145,10,12,471,0
CS8146,76,13,574,0
CS8147,30,10,398,0
CS8148,74,17,718,0
CS8149,16,13,522,0
CS8150,200,12,515,0
CS8151,85,9,321,0
CS8152,47,8,355,0
CS8153,84,13,506,0
CS8154,189,12,386,0
CS8155,72,12,478,0
CS8156,256,10,418,0
CS8157,295,8,315,0
CS8158,188,11,528,0
CS8159,199,8,347,0
CS8160,117,5,269,0
CS8161,27,14,766,0
CS8162,60,13,702,0
CS8163,193,8,430,0
CS8164,265,11,569,0
CS8165,126,10,488,0
CS8166,199,14,631,0
CS8167,87,15,590,1
CS8168,46,11,456,0
CS8169,48,7,401,0
CS8170,68,11,424,0
CS8171,81,9,403,0
CS8172,29,11,414,0
CS8173,500,9,371,0
CS8174,92,18,862,0
CS8175,121,13,564,0
CS8176,78,15,774,0
CS8177,45,11,350,0
CS8178,33,12,525,0
CS8179,81,23,960,0
CS8180,131,14,624,0
CS8181,85,10,416,0
CS8182,173,16,596,0
CS8183,59,9,305,0
CS8184,14,16,745,0
CS8185,164,10,469,0
CS8186,129,9,316,0
CS8187,55,18,753,0
CS8188,1,11,542,0
CS8189,80,10,406,0
CS8190,119,15,652,0
CS8191,33,18,769,0
CS8192,152,6,287,0
CS8193,295,9,490,0
CS8194,57,20,917,0
CS8195,13,15,607,0
CS8196,129,11,433,0
CS8197,117,15,663,0
CS8198,152,13,614,0
CS8199,72,17,628,0
CS8200,35,13,537,0
CS8201,404,9,402,0
CS8202,44,19,927,0
CS8203,3,8,391,0
CS8204,425,8,343,0
CS8205,59,19,877,0
CS8206,16,9,442,0
CS8207,22,16,781,0
CS8208,42,19,870,0
CS8209,138,9,414,0
CS8210,96,12,569,0
CS8211,254,8,320,0
CS8212,115,12,548,0
CS8213,48,16,645,0
CS8214,69,8,316,0
